,index,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
22,42779,uvCbZxYdLuU,"Chitti Video Song [4K] | Jathi Ratnalu | Naveen Polishetty, Faria | Radhan | Anudeep K V",2021-03-29T10:48:19Z,UCnSqxrSfo1sK4WZ7nBpYW1Q,Lahari Music | T-Series,10,2021-04-01T00:00:00Z,jathi ratnalu|jathi ratnalu song|jathi ratnalu movie songs|jathi ratnalu telugu movie songs|naveen polishetty|naveen polishetty jathi ratnalu movie|priyadarshi|rahul ramakrishna|naveen polishetty latest movie first look poster|radhan|జాతి రత్నాలు|naveen polishetty all movies list|naveen polishetty hit movies|jathiratnalu director|jaathi ratnalu|jathi rathnalu teaser|jathiratnalu motion poster|jathiratnalu first look|chitti song|chitti video song,6607471,262645,4847,4871,https://i.ytimg.com/vi/uvCbZxYdLuU/default.jpg,False,False
23,42780,pkkTMAvSrPM,Thondara Padaku Sundara Vadhana | Ep - 6 | Don Pruthvi | Pravallika | Sri Satya | Infinitum Media,2021-03-30T12:31:28Z,UCcAOWkmTuJqATJFNOO3jg-Q,Don Pruthvi,24,2021-04-01T00:00:00Z,Pruthvi|Thondara Padaku Sundara Vadhana|rom com|don pruthvi videos|don pruthvi|pruthvi mukka|mukka pruthvi|pruthvi mukka latest|software devlovepers|tpsv|telugu web series|telugu comedy scenes|web series 2021|tpsv episode 6|tpsv ep 6|tpsv latest episode|pravallika damerla|sri satya|pravallika damerla latest short film|sri satya short films|don pruthvi web series|don pruthvi and pravallika|don pruthvi short films|don pruthvi episode 6|infinitum media,1107514,56015,1285,4989,https://i.ytimg.com/vi/pkkTMAvSrPM/default.jpg,False,False
24,42781,TxPtDhRiROI,PRAHUNE (Full Video)  Prem Dhillon | Amrit Maan | Sara Gurpal | SanB | TejiSandhu | Sidhu Moose Wala,2021-03-29T04:30:14Z,UC9ChdqQRCaZmTCwSJ49tcbw,Sidhu Moose Wala,10,2021-04-01T00:00:00Z,sidhu moosewala leaked songs|sidhu moosewala official videos|sidhu moosewala official song|latest punjabi song 2020|amrit maan prahune|amrit maan new songs 2021|sira e hou amrit maan 2021|prahune new punjabi songs 2021|new punjabi songs 2021 prahune|prahune new song|prahune punjabi song|prem dhillon new song prahune 2021|prahune prem dhillon|prahune prem dhillon punjabi song|punjabi songs prahune|prahune amrit maan prem dhillon|prem dhillon amrit maan prahune,10117098,352210,17835,29527,https://i.ytimg.com/vi/TxPtDhRiROI/default.jpg,False,False
25,42782,FwAdVU_ctLY,Carrot to Raddish🤣 | wait for the end🤣 | #imsubu #shorts,2021-03-29T03:50:05Z,UCbNFYkTWQVUTs_n5Hqbt8bg,Imsubu Official,24,2021-04-01T00:00:00Z,[None],2450070,93746,5158,631,https://i.ytimg.com/vi/FwAdVU_ctLY/default.jpg,False,False
26,42783,HDyS7HPRewk,Kanimangalam kovilakam | Oraayiram kinaakalaal | EP16,2021-03-31T14:25:04Z,UCvioWRAJwfqJvc8BBE3KhbA,CLAPBOARD FILMS,24,2021-04-01T00:00:00Z,#kanimangalam kovilakam|#malayalam web series|#comedy webseries|#clapboard films|#raffidq|#malayalam|#malayalam comedy|#trending|#trending comedy|#trending malayalam comedy|#comedywebseries|#malayalamcomedy|#trendingcomedy|#mohanlal|Chakkappazham Episode|Chakka pazham serial|Rafi dq comedy videos|#kanimangalam|raffi tik tok|chakkapazham sumesh|kovilakam|kanimangalam,759710,90430,894,7870,https://i.ytimg.com/vi/HDyS7HPRewk/default.jpg,False,False
27,42784,TYaNfLLOLNY,Baarish Ki Jaaye | B Praak Ft Nawazuddin Siddiqui & Sunanda Sharma | Jaani | Arvindr Khaira | DM,2021-03-27T07:30:16Z,UC783dnzJqf2ghHp_pFLYbGA,DM - Desi Melodies,10,2021-04-01T00:00:00Z,baarish ki jaaye|barish ki jaye|nawazuddin siddiqui|sunanda sharma new song|jaani|b praak songs|b praak new song|arvinder khaira|latest hindi songs|desimelodies|romantic hindi songs|latest hindi song 2021|mera yaar hass raha hai barish ki jaye|new hindi song|baarish ki jaaye Bpraak|baarish nawazuddin siddiqui|baarish ki jaaye sunanda sharma|latest punjabi song 2021|Arvindr khaira|Bpraak new song|Nawazuddin new song|Nawazudin video|Sacred games|Faizal,36848176,1071202,24240,113105,https://i.ytimg.com/vi/TYaNfLLOLNY/default.jpg,False,False
28,42785,_kH5QQCG1DA,Gaon mein Holi | the mridul | Pragati | Nitin,2021-03-27T13:00:18Z,UC0zXnLIFedO97pFsyMxZcFg,The MriDul,23,2021-04-01T00:00:00Z,the mridul|the mridul new video|pragati|pragati comedy video|happy holi|gaon mein holi|moli mubarak|nitin mridul new video|mridul nitin comedy|nitin mridul ki video|mirdul nitin,14134701,360414,27659,16415,https://i.ytimg.com/vi/_kH5QQCG1DA/default.jpg,False,False
29,42786,ZZbtgHMczu4,BHAI - BEHAN KI HOLI || THE SHIVAM,2021-03-28T15:01:33Z,UCYjJCUo7Z4l0-fF875s-eEQ,The Shivam,24,2021-04-01T00:00:00Z,bhaibehanorholi|bhaibehanonholi|bhaivsbehan|bhaibehankapyaar|holi|holibaaz|theshivam|theshivamnewvideo|shivamnewvideo|bhai|behan|middleclassfamily|holiwithbehan|aditisharma|aditi|rachitrojha|sibbugiri|trending|viral|viralvideobhaibehan|shivambhaibehan|behanbhaikapyar|behanbhaikiholi,3499298,36239,8796,987,https://i.ytimg.com/vi/ZZbtgHMczu4/default.jpg,False,False
30,42787,zKPXRcofTBs,Ajjubhai Vs Romeo Gamer Funniest Collection- Who Will Win?😱 Garena Free Fire,2021-03-29T02:30:02Z,UC7f1BAATvaO1CnK5iGlqPiw,Romeo Gamer,20,2021-04-01T00:00:00Z,garena free fire|free fire ao vivo|free fire funny moments|free fire|free fire new event|pk gamers|free fire factory fight|free fire factory fight tricks|free fire factory f|factory fist fight free fire|factory fist fight free fire tips|factory king|factory king in ff|Fist fight|loud|loud free fire|Loud|loud free fire game play|loud free fire tournament|ajjubhai|total gaming|amit bhai|desi gamers|ajjubhai vs romeo gamer collection|ajjubhai vs romeo,2651567,277311,10110,13966,https://i.ytimg.com/vi/zKPXRcofTBs/default.jpg,False,False
31,42788,Jfe1v0cNgSw,"#RangDe - Youthful Family Blockbuster | Promo 2 | Nithiin, Keerthy Suresh | Venky Atluri | DSP",2021-03-30T09:36:03Z,UCme6XJ0pNj-zyVyYkAJikxw,Haarika & Hassine Creations,24,2021-04-01T00:00:00Z,[None],2099301,39933,972,382,https://i.ytimg.com/vi/Jfe1v0cNgSw/default.jpg,False,False
32,42789,e7UHHyzWyAA,Madhuri Dixit’s Everyday Makeup Routine | Tips and Tricks | Madhuri Dixit Nene,2021-03-31T08:41:30Z,UCeHzl7yBvyu3HalVxQScdhg,Madhuri Dixit Nene,24,2021-04-01T00:00:00Z,Madhuri Dixit’s Everyday Makeup Routine|Tips and Tricks|makeup tips|makeup tips from madhuri|Madhuri Dixit’s Skincare Routine|Madhuri Dixit Nene|Skincare tips|advice|tricks|tips|madhuri dixit|actress madhuri dixit|madhuri new movie|hindi movie|Bollywood diva|Bollywood films|madhuri dixit acting scenes|best madhuri dixit scenes|madhuri dixit new video|family time|looks|fashion|how to style|tips and tricks,739278,47738,1228,2092,https://i.ytimg.com/vi/e7UHHyzWyAA/default.jpg,False,False
33,42790,YxoXqerkGMU,കല്യാണ Prank-കളുടെ പിന്നാമ്പുറ കഥകൾ | Maheen Machan & Wife Shabana First Exclusive Interview,2021-03-31T07:45:12Z,UC1_GAegUKlzJVskZKcwpZuA,Behindwoods Ice,24,2021-04-01T00:00:00Z,Mollywood Latest|Malayalam Trailers|Latest Malayalam Movies|Malayalam Reviews|maheen machan wedding|maheen machan prank|maheen machan marriage|maheen machan wedding prank|maheen machan marriage prank|maheen machan reception|maheen machan kalyanam|maheen machan arjyou|maheen machan and karthik surya|maheen machan address prank|maheen machan and shabana|maheen machan sujith bhakthan|maheen machan e bull jet|maheen machan car prank|maheen machan prank call,302634,19419,271,572,https://i.ytimg.com/vi/YxoXqerkGMU/default.jpg,False,False
34,42791,TZGY-HJNt5g,Uppena Deleted scene - Collector Warning |  Panja Vaisshnav Tej | Krithi Shetty |  Vijay Sethupathi,2021-03-31T05:50:09Z,UCKZSn5C-RzrLjuWJF8wWiDw,Mythri Movie Makers,24,2021-04-01T00:00:00Z,Uppena Deleted scene 1 Collector Warning|Uppena Movie Back 2 Back Teasers|Uppena Back 2 Back Teasers|Uppena Movie Trailer|Uppena Trailer|Uppena Theatrical Trailer|Uppena|Uppena Movie Teaser|Uppena Movie|Panja Vaisshnav Tej|Vijay Sethupathi|Krithi Shetty|Mythri Movie Makers|Uppena Telugu Movie|Sukumar|Sukumar Writings|Uppena Songs|Uppena Movie Songs|Krithi Shetty Movies|Devi Sri Prasad|Vijay Sethupathi Movies|2021 Latest Telugu Movie Trailers|DSP Music,742438,19629,444,393,https://i.ytimg.com/vi/TZGY-HJNt5g/default.jpg,False,False
35,42792,BmdFe8CkVPs,Bold Diaries: RCB IPL Camp Day 2,2021-04-01T03:30:00Z,UCCq1xDJMBRF61kiOgU90_kw,Royal Challengers Bangalore,17,2021-04-01T00:00:00Z,RCB|India|Cricket|Bengaluru|IPL|IPL 2021|Highlights|RCB Team IPL 2021|Royal Challengers Bangalore|Bio Bubble|Pune to Chennai|Mohammed Siraj|Bold Diaries|Simon Katich|Simon|Navdeep|Sachin|Sachin Baby|Saini,414476,32444,301,1716,https://i.ytimg.com/vi/BmdFe8CkVPs/default.jpg,False,False
36,42793,cSzInwGYzXA,Enga Veetu Kalyanam | Part 2 | Its VG,2021-03-30T14:00:17Z,UCzKchRiaC4wpClE1wQzex8w,Its VG,26,2021-04-01T00:00:00Z,Enga Veetu Kalyanam|Part 2|namma veetu kalyanam|its vg|vg channel|vijayalakshmi|vg|vijayalakshmi channel|itsvg|#vijayalakshmi|it's vg|its vj|viji|#itsvg|vijayalakshmi actress|vj channel|#actressvijayalakshmi|it vg|marriage video|marriage fun|family vlog|memories of her sister|niranjini’s wedding|Bigg Boss Vijayalakshmi|sister wedding dance|wedding preparation|it's vg channel|vj vijayalakshmi|marriage function|marriage vlog|tamil vlog|family vlogs,681694,24266,711,699,https://i.ytimg.com/vi/cSzInwGYzXA/default.jpg,False,False
37,42794,r7Lwf_VfRuw,GIRLS HOLI PARTY || Sibbu Giri || Aashish Bhardwaj,2021-03-28T04:09:51Z,UCRPAAAUoXNkXQ4OS5C9AewQ,Sibbu Giri,24,2021-04-01T00:00:00Z,sibbu giri|sibbu giri video|holi video|girls holi party|sibbu giri holi video|sibbu giri new video|girls on holi|boys on holi|holi funny video|holi comedy video|color holi|water|baloons|holi dance|holi celebration|holi food|holi dancing video|funny comedy video|holi party video|funny video|comedy video|girls and holi|party|enjoy|dance|color|dancing|group,5260181,56656,15309,3193,https://i.ytimg.com/vi/r7Lwf_VfRuw/default.jpg,False,False
38,42795,TVckk-VUC7E,diy tractor construction machine  part 4,2021-03-29T14:11:54Z,UC3ayHqlZ_7liE5mOXU0cPFg,sahil ips,28,2021-04-01T00:00:00Z,construction|tractor|machine|diy|science project|part 4,3246877,18800,5254,541,https://i.ytimg.com/vi/TVckk-VUC7E/default.jpg,False,False
39,42796,c2x-Qb50pik,KOKA : Ranjit Bawa | Mahira Sharma | Bunty Bains | Desi Crew | Tru Makers| Latest Punjabi Songs 2021,2021-03-29T04:30:03Z,UCO1vEFjpDAZrQpg07yHhZhg,Brand B,10,2021-04-01T00:00:00Z,KOKA|new song koka|ranjit bawa new song|mahira sharma new song|new punjabi songs|latest punjabi songs|latest songs 2021|brand new song|koka song|punjabi song|ranjit bawa mahira sharma song|brand b|bunty bains|desi crew|holii,11600586,186697,6483,15743,https://i.ytimg.com/vi/c2x-Qb50pik/default.jpg,False,False
40,42797,AL84SY45qMs,My FAMILY reacts to my NEW HOME *SHOCKING*,2021-03-31T07:30:01Z,UCtyltqstMm6iKnkk2Y9Zt8A,Wanderers Hub,22,2021-04-01T00:00:00Z,triggered insaan|wanderershub|fukra insaan|triggered insaan wanderershub|home tour|wanderershub home tour|wanderershub lifestyle|wanderershub new home|my family reacts to my new house|family reaction video|family reaction to new home|family reacts to new home|first family dinner|comedy video|funny video|funny vlog|indian vlogs|flying beast|flying beast vlogs|family vlogs|family videos|family fun videos|hindi family videos|home tour video,2335880,246936,3483,11485,https://i.ytimg.com/vi/AL84SY45qMs/default.jpg,False,False
41,42798,H7q7q1IwEY4,पाकिस्तान को हराकर भारत फाइनल में | 2011 विश्व कप,2021-03-30T06:25:50Z,UCt2JXOLNxqry7B_4rRZME3Q,ICC,17,2021-04-01T00:00:00Z,[None],2989283,68306,2887,4759,https://i.ytimg.com/vi/H7q7q1IwEY4/default.jpg,False,False
42,42799,TjIbclLUdZo,Yuvarathnaa Fever Begins Everywhere 😎🔥🔥 | Puneethrajkumar | Yuvarathnaa  Public Review,2021-04-01T04:22:01Z,UC8hVoXNFmuLgz4wXRAxAbXg,Top Kannada TV,24,2021-04-01T00:00:00Z,Yuvarathnaa Fever Begins Everywhere|puneeth rajkumar|yuvarathna|power star puneeth rajkumar|puneeth rajkumar yuvarathnaa|yuvarathnaa puneeth rajkumar|yuvarathnaa|yuvarathnaa public talk|yuvarathnaa review|yuvarathnaa public talk kannada|yuvarathnaa puneeth rajkumar movie|Yuvarathnaa|kannada movies|kgf2,160244,8505,195,148,https://i.ytimg.com/vi/TjIbclLUdZo/default.jpg,False,False
43,42800,aG2hjBWMMX0,Free Fire Holi Music Video ft. Hrithik Roshan | Song: DNA Mein Dance By Vishal & Shekhar,2021-03-27T05:30:00Z,UC4AB0_ectRryjCF_ugD0U8w,Free Fire India Official,20,2021-04-01T00:00:00Z,Free fire|Garena Free Fire|Free Fire India|Garena India|India Ka Battle Royale|Free Fire latest|Free Fire Funny|Free Fire New Update|Free Fire New|Holi|Free Fire Holi|DNA Mei Dance|Hrithik Roshan|Hrithik Roshan Free Fire|Free Fire Dance|Vishal and Shekhar|Vishal Dadlani|Vishal Dadlani Songs|Vishal and Shekhar Songs|shekhar ravjiani|Music|Holi Song|Hrithik Roshan Holi|Hrithik Roshan Songs|Hrithik Roshan Latest Song,22483931,1615045,37260,147336,https://i.ytimg.com/vi/aG2hjBWMMX0/default.jpg,False,False
