,index,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
10,84800,YhaG5GcCvA8,Tu Yaheen Hai (Tribute ) Shehnaaz Gill | Sidharth Shukla - Shehnaaz Gill | SIDNAAZ Song,2021-10-29T06:41:13Z,UCjTXLT2vbLd9pmJT9_TXEtA,Shehnaaz Gill,10,2021-11-01T00:00:00Z,tu yaheen hai|shehnaaz gill|shehnaaz gill songs|shehnaaz gill new song|tu yaheen hai shehnaaz gill|tribute song to sidharth shukla|sidharth shukla songs|shehnaaz gill tribute to sidharth shukla|tu yaheen hai sidharth shukla|shehnaaz gill song for sidharth shukla|tru digital|hindi song|raj ranjodh|tu yaheen hai sidharth shukla song|tu yaheen hai shehnaaz gill song|Sidnaaz|latest hindi song,19729623,2550723,20704,186452,https://i.ytimg.com/vi/YhaG5GcCvA8/default.jpg,False,False
11,84801,cVHC5Wglycg,"Unstoppable Episode 1 Promo | Balakrishna | Mohan Babu, Vishnu, Lakshmi | Premieres Nov 4",2021-10-31T05:55:04Z,UCmO-jDLU-KUcweCzktuDsbg,aha videoIN,24,2021-11-01T00:00:00Z,unstoppable episode 1 promo|unstoppable episode 1|unstoppable promo with mohanbabu|unstoppable manchu family|unstoppable promo|unstoppable with nbk|unstoppable with nbk promo|unstoppable ringtone|unstoppable balakrishan|unstoppable aha|unstoppable|balakrishna movies|balakrishna speech|balakrishna talk show|bala krishna latest speech|balakrishna dance|aha|unstoppable talk show|unstoppable sneak peek|unstoppable sneak peak|jai balayya|balayya|ahavideosin,3795015,163219,4423,8408,https://i.ytimg.com/vi/cVHC5Wglycg/default.jpg,False,False
12,84802,g8xMJ5XAuYo,BHAI - BEHAN AUR DOG || Rachit Rojha,2021-10-31T03:57:22Z,UCwBlZvRTu3vasTWUE9U5wPw,Rachit Rojha,24,2021-11-01T00:00:00Z,rachit rojha|rachit rojha new video|rachit rojha videos|rachit rojha bhai behan dog video|brother and sister|brother sister|bhai behan video|bhai behan aur dog|funny|comedy|father|mother|bhai|behan|dog|family|siblings|ghar|home|rachit rojha latest video|comedy dog|dog comedy|school|training|fight|pet shop|rachit rojha bhai behan ka pyaar|rachit rojha bhai behan|bhai vs behan|new dog|BHAI BEHAN dog|food|funny dog|swati rojha|friends|police|rachit dog video,2052433,54499,6371,2528,https://i.ytimg.com/vi/g8xMJ5XAuYo/default.jpg,False,False
13,84803,nBsV-MEVB0c,Neengalum ipdi panirkingalaa 🤣 | Wait till end | govinds thought,2021-10-31T13:58:49Z,UC6mgX01WbdmI95wrOsc_s2Q,Govind's Thought Shorts,22,2021-11-01T00:00:00Z,[None],1205775,101429,3733,1645,https://i.ytimg.com/vi/nBsV-MEVB0c/default.jpg,False,False
14,84804,KqWbUw87A7s,"AAJ TAK SHOW:GAVASKAR बोले गलत टीम चयन भारत की हार का जिम्मेदार, IPL वाले रंग में नहीं दिखे खिलाड़ी",2021-10-31T18:27:14Z,UCVXCo0W9pk2dDkEBNLhTt7A,Sports Tak,17,2021-11-01T00:00:00Z,sports tak|sportstak|sports|sports events|cricket|videos|interviews|Sports News|Cricket News|Sports Update|Cricket Update|INID AVS NEW ZEALAND|ICC T20 WC|ROHIT SHARMA|ISHAN KISHAN|SHARDUL THAKUR|VIRAT KOHLI|KANE WILLIAMSON|JASPRIT BUMRAH|SHAMI|MARTIN GUPTILL|SANTNER|TRENT BOULT|RISHABH PANT|SURYA KUMAR YADAV|ICC T20WC|SHARDUL THAKUR IN 11|TEAM INDIA BATTING|NEW ZEALAND CHASING|nz beat team india|virat poor captaincy|virat wicket|hardik bowling,1304268,35183,2314,11022,https://i.ytimg.com/vi/KqWbUw87A7s/default.jpg,False,False
15,84805,o0yzO1aiHks,"MARVEL VS DC Fans | Ashish Chanchlani | Akash Dodeja, Kunal Chhabhria, Rohit Sadhwani, Paras Rupani",2021-10-31T08:30:39Z,UChmCol08IsWTety5a3rMh6w,Kunal Chhabhria,23,2021-11-01T00:00:00Z,ashish chanchlani|ashish chanchlani new video|ashsih marvel video|marvel vs dc|marvel vs dc fans|akash dodeja|jadoo vlogs|kunal chhabhria|marvel dc|avengers infinity war|avengers endgame|justice league|batman vs superman|marvel dc funny video|funny marvel videos|ashish funny videos|avengers vs justice league|marvel movies breakdown|dc movies breakdown|justice league snyder cut|snyder cut|zack snyder justice league|otp 1|otp 2|otp chapter 2,2400478,374689,6307,12964,https://i.ytimg.com/vi/o0yzO1aiHks/default.jpg,False,False
16,84806,oWc7kkXCKXk,DIWALI CHALLENGE | BABY QUEEN | Rimorav Vlogs Presents RI Vlogs,2021-10-31T12:31:06Z,UCW-p-Cpqph_-56eGvIYksCw,Baby Queen,22,2021-11-01T00:00:00Z,Rimorav|Rimorav vlogs|DIWALI CHALLENGE BABY QUEEN Rimorav Vlogs Presents RI Vlogs|Diwali|Diwali challenge|Baby queen|Diksha Sharma|Rishi dev|Rimorav vlogs presents RI Vlogs|RI Vlogs|Springspoon,1234743,144995,1892,4729,https://i.ytimg.com/vi/oWc7kkXCKXk/default.jpg,False,False
17,84807,UgjtxhV08Ao,Doctor - So Baby Video | Sivakarthikeyan | Anirudh Ravichander | Nelson,2021-10-30T11:30:05Z,UCTNtRdBAiZtHP9w7JinzfUg,SonyMusicSouthVEVO,10,2021-11-01T00:00:00Z,Tamil Movie Songs|Latest Video Songs Tamil|latest Tamil Love Songs|Latest Tamil Hit Songs|Sony Music South|Sony Music|Latest Song|Tamil Latest Song|Tamil Latest Songs 2018|Latest songs in Tamil|Latest Tamil Movies|Doctor songs|Doctor tamil songs|Nenjame|Sivakarthikeyan|chellamma|anirudh tamil hits|Doctor movie songs|nenjam music video|siva karthikeyan tamil hit songs|Anirudh tamil songs|so baby|doctor so baby|baby,2841176,159020,1830,3716,https://i.ytimg.com/vi/UgjtxhV08Ao/default.jpg,False,False
18,84808,_VHm3-_Mx30,Gaon Mein Pizza | the mridul | Pragati | Nitin,2021-10-29T13:30:29Z,UC0zXnLIFedO97pFsyMxZcFg,The MriDul,23,2021-11-01T00:00:00Z,the mridul|the mridul new video|pragati|pragati new video|nitin mridul|nitin mridul new video|nitin mridul comedy|gaon mein pizza|funny comedy video|most comedy video|new comedy video|mastani ki video|trending|happy diwali,5299920,226399,11536,8061,https://i.ytimg.com/vi/_VHm3-_Mx30/default.jpg,False,False
19,84809,8G91SEKHauo,Boyfriend vs Girlfriend 😂😂 #shorts #vendyfam,2021-10-29T02:35:35Z,UCNLLgtPIKew9vHNVAQmdVGQ,VENDY YADUWANSHI,24,2021-11-01T00:00:00Z,[None],9793315,761347,23884,1352,https://i.ytimg.com/vi/8G91SEKHauo/default.jpg,False,False
20,84810,ZkNl5S_b1uI,That Care❤️ Father-Daughter 😍,2021-10-31T03:36:06Z,UClT_DH1M63EdWRbRwyAcVnA,AADHI CHANDUZZ VLOGS,22,2021-11-01T00:00:00Z,[None],824949,64932,1526,229,https://i.ytimg.com/vi/ZkNl5S_b1uI/default.jpg,False,False
21,84811,f82_qSbqEx0,THONNAL Official Music Video | Ahaana Krishna | Govind Vasantha | Nimish Ravi,2021-10-30T05:30:11Z,UCAGpAMprjGtyK4N0pSuVbaw,Ahaana Krishna,24,2021-11-01T00:00:00Z,ahaana krishna|thonnal|Govind Vasantha|Nimish ravi|Malayalam music video|thonnal music video|ahaana luca|kurup|strawberry|aesthetic indian music video|aesthetic|nature|strawberry plant,1923934,156944,5752,6666,https://i.ytimg.com/vi/f82_qSbqEx0/default.jpg,False,False
22,84812,VJM5-azXQxA,Lobo BiggBossTelugu5 elimination interview tomorrow at 10AM & 6 PM only on Star Maa Music,2021-10-31T17:00:28Z,UC3pFVvw_HwykroUwLRdfRkg,Star Maa Music,10,2021-11-01T00:00:00Z,Lobo|Star Maa Music|Bigg Boss Telugu|Bigg Boss Telugu 5|Bigg Boss 5 Telugu|Bigg Boss Elimination|Bigg Boss Elimination interview|BiggBossTelugu5|BiggBoss5Telugu|Lobo interview|Lobo Bigg Boss Telugu 5|Lobo Bigg Boss 5 Telugu,2080225,58471,1590,2353,https://i.ytimg.com/vi/VJM5-azXQxA/default.jpg,False,False
23,84813,P2ImXda0M8c,School Life - Diwali Special | Guddu Bhaiya,2021-10-31T05:32:14Z,UCFLTZgzWmWs1DmdWJWCE3_g,Guddu Bhaiya,24,2021-11-01T00:00:00Z,School life|Guddu bhaiya|Guddu bhaiya school life|Guddu bhaiya Diwali video|School life diwali special|Diwali|Happy Diwali|Diwali 2021|Diwali funny video|Patakhe|Types of people during Diwali|Rich vs normal Diwali|Gareeb ki diwali|Good kid vs bad kid Diwali|Gaon ki diwali|Middle va high class|Rich vs middle class|School wali Diwali|Diwali har ghar ki|Indians in Diwali|Bhai behan aur Diwali|Indians during Diwali|Vibhu varshney|Viral|Family,772964,17179,2405,516,https://i.ytimg.com/vi/P2ImXda0M8c/default.jpg,False,False
24,84814,BcAFQNovnKw,KANJOOS KI DIWALI | कंजूस की दिवाली | Diwali special Family Comedy | Ruchi and Piyush,2021-10-30T08:30:01Z,UC0H6I4rKiHmtceSdTCM-DKQ,Ruchi and Piyush,24,2021-11-01T00:00:00Z,Ruchi and Piyush Latest|Ruchi and Piyush 2021|Hindi Sitcom|Deepawali|funny video|comedy video|moral story|A short family movie|family vlog|ruchi and piyush show,1929580,68117,3760,4577,https://i.ytimg.com/vi/BcAFQNovnKw/default.jpg,False,False
25,84815,NwdQx2P_ytk,Harrdy Sandhu - Bijlee Bijlee ft Palak Tiwari | Jaani | BPraak | Arvindr Khaira | Desi Melodies,2021-10-30T09:31:36Z,UC783dnzJqf2ghHp_pFLYbGA,DM - Desi Melodies,10,2021-11-01T00:00:00Z,hardy sandhu new song|hardy sandhu|harrdy sandhu|harrdy sandhu new song|harrdy sandhu song|latest punjabi|latest punjabi songs|latest songs 2021|romantic songs|hit punjabi songs|diwali party|bpraak songs|bpraak|b praak|praak|jaani|jaani new song|jaani shayari|bigg boss|biggboss|palak tiwari|arvindr khaira|arvinder khaira|khaira|desi melodies|new song|new songs india,9558433,269960,12063,40182,https://i.ytimg.com/vi/NwdQx2P_ytk/default.jpg,False,False
26,84816,sCwFYHWHpKE,Chor kon tha puri video mai ? Comment mai batana . #gauravaroravlogs #shorts #youtubeshorts,2021-11-01T03:30:13Z,UCZrBQSMI1mme3xGHl6hqfNQ,Gaurav arora Vlogs,24,2021-11-01T00:00:00Z,[None],546945,29861,2297,80,https://i.ytimg.com/vi/sCwFYHWHpKE/default.jpg,False,False
27,84817,asFzQ7m79U4,Badshah is back with a new song & challenge! Do the #JugnuChallenge only on YouTube Shorts. #Shorts,2021-10-27T03:51:18Z,UCvScgo6mAvbMEjszK4sSj6g,YouTube India Spotlight,24,2021-11-01T00:00:00Z,[None],20997186,999202,42860,0,https://i.ytimg.com/vi/asFzQ7m79U4/default.jpg,True,False
28,84818,kLg811gisYA,Disappointing Performance by Team India ! | India vs NZ | T20 WC2021 | Shoaib Akhtar | SS1N,2021-10-31T17:58:08Z,UCeWqACGRU5gT0BXeFhrixWA,Shoaib Akhtar,17,2021-11-01T00:00:00Z,shoaib akhtar|cricket|PSL|pakistan super league|sports|pakistan|lifestyle|world cup 2019|Disappointing Performance|world cup 2021|India vs New Zealand|India New Zealand 2021|Crucial For India|Tough For New Zealand|Crucial|For|India|Tough|New|Zealand|Battle between India and New Zealand|india vs new zealand 2021|kohli vs kane williamson|kane williamson|shoaib akhtar on India vs New Zealand|shoaib akhtar on India|t20 world cup 2021,1757251,133229,6462,9907,https://i.ytimg.com/vi/kLg811gisYA/default.jpg,False,False
29,84819,vkuqhNS2owY,Red vs yellow ice cream challenge #Shorts,2021-10-30T05:25:21Z,UCt8z2S30Wl-GQEluFVM8NUw,FFUNTV,24,2021-11-01T00:00:00Z,[None],11934754,724163,30354,288,https://i.ytimg.com/vi/vkuqhNS2owY/default.jpg,False,False
30,84820,ygixLxf7Da0,NERF GUN WAR WITH LOGGY 🤣,2021-10-30T13:51:38Z,UCuyhvrmOZX7Jyq540GpJS9g,Churan,22,2021-11-01T00:00:00Z,churn|vlog|nerf gun|nerf gun war|chapati loggy|sourav joshi vlogs|vlogs|vlogging|techno gamerz,1235691,139399,1970,3562,https://i.ytimg.com/vi/ygixLxf7Da0/default.jpg,False,False
31,84821,MRVm7_o6nZ4,"JioPhone Next Unboxing & First Impressions⚡Rs.1,999 का हैं लेकिन...",2021-10-30T08:05:06Z,UCEPL07qzVsOcHd3sMUws65g,Trakin Tech,28,2021-11-01T00:00:00Z,TrakinTech|Trakin Tech|JioPhone Next First Look|JioPhone Next Unboxing|JioPhone Next Quick Review|JioPhone Next First Impressions|JioPhone Next Camera|JioPhone Next Performance|JioPhone Next Processor|JioPhone Next Price|JioPhone Next Features|JioPhone Next Gaming|JioPhone Next Hindi|JioPhone Next Hindi Review|JioPhone Next TrakinTech|JioPhone Next FAQ|Jio Smartphone|Jio Phone Next|JioPhone Next EMI,1980915,132376,5277,9708,https://i.ytimg.com/vi/MRVm7_o6nZ4/default.jpg,False,False
32,84822,bW8tDP21fhk,ಅಪ್ಪು ಮತ್ತು 17ನೇ ತಾರೀಕು..! ನಿಜಕ್ಕೂ ಇದು ಕೆಟ್ಟ ದಿನನಾ..?  Story of Power Star Puneeth Rajkumar,2021-10-31T04:48:35Z,UChYmSuQtdcVimTk7jmpq5rg,Media Masters,27,2021-11-01T00:00:00Z,rome|roman history|ancient rome calender|julian calendar months|kannada film star|indian film|telugu film|power star|movies|cinema industry|body building|star dum|art movies|commercial movies|kannada cinema industry|great actors of india|Dr Raj kumar|legends of karnataka|sandle wood,331992,14595,286,361,https://i.ytimg.com/vi/bW8tDP21fhk/default.jpg,False,False
33,84823,CAt1fcrHpeY,Chaggan Vlogger Chale Diamond Dhundhne,2021-10-30T07:15:00Z,UCfLuT3JwLx8rvHjHfTymekw,Triggered Insaan,23,2021-11-01T00:00:00Z,triggered insaan|live insaan|comedy|funny|vlog|jaipur|diamond play button,5212389,817888,8635,50326,https://i.ytimg.com/vi/CAt1fcrHpeY/default.jpg,False,False
34,84824,C70GJYVoZ4Y,"Saami Saami (Telugu) Lyrical | Pushpa Songs | Allu Arjun, Rashmika | DSP | Mounika Yadav | Sukumar",2021-10-28T05:37:10Z,UCNApqoVYJbYSrni4YsbXzyQ,Aditya Music,10,2021-11-01T00:00:00Z,Saami|SaamiSaami Song|SaamiSaami Video song|SaamiSaami full video Song|SaamiSaami Song Reaction|SaamiSaami Song Lyrics Telugu|SaamiSaami Telugu Song Released|SaamiSaami full song|Pushpa|Pushpa Movie SaamiSaami Videos Song|SaamiSaami Telugu Song|Pushpa Movie 3rdSong|Pushpa video Songs|Pushpa Glimpse|AlluArjun|AlluArjun songs|AlluArjun SaamiSaami Song|AlluArjun Pushpa Movie Songs|Reshmika|Reshmika Mandana|TeluguSongs|NewSongs|Aditya Music,17563252,567967,27770,23999,https://i.ytimg.com/vi/C70GJYVoZ4Y/default.jpg,False,False
35,84825,MhiQyT7zmEc,Sasur rocks damad shocks😂 #shorts,2021-10-31T10:45:00Z,UCT2WzGXSdArB1qKiJlkUzBA,Harsh Malhotra,22,2021-11-01T00:00:00Z,[None],965420,92396,1843,204,https://i.ytimg.com/vi/MhiQyT7zmEc/default.jpg,False,False
36,84826,55zYvLvK1X8,Every Vacation Planning | Ft. Tena Jaiin | The Paayal Jain,2021-10-31T09:45:12Z,UC0QKe0NgW-b0oZvnB5vqiJw,The Paayal Jain,23,2021-11-01T00:00:00Z,comedy video|family|viral video|hindi comedy video|the paayal jain new video|the payal jain new video|Tena Jaiin|paayal|the mummy|mummy|funny mom video|funny video|maa vs beti|indian mom|every|indian|mom|Diwali|family trip|diwali vacation|holiday|diwali vacation ka plan|diwali|Every vacation planning|vacation|planning|planning trip|trip plan|middle claa family|friends|college friends|school life|school picnic|picnic|goa trip|every vacation|vacay|ever,812057,52133,1156,2932,https://i.ytimg.com/vi/55zYvLvK1X8/default.jpg,False,False
37,84827,qpkqmVo3QiE,PURPLE vs BLUE CHALLENGE  💜💙 | Using Only *PURPLE* Things for 24 Hours Challenge!  @MyMissAnand,2021-10-30T08:30:06Z,UC0cHVZAeY_qxI7Z-7nJFXkg,Samreen Ali,23,2021-11-01T00:00:00Z,Samreen ali samreen ali videos|samreen Ali new videos|mymissanand|mymissanand videos|mymissnanad and samreen ali|one color challenge|colour food challenge wanderers hub|one color challenge for 24 hours|one color challenge food|buying one color challenge|eating only one color challenge|eating one color challenge for 24 hours|wanderers hub|yellow shopping challenge|using only one colour for 24 hours|Using Only *PURPLE* Things for 24|PURPLE vs BLUE CHALLENGE,1360028,96426,6360,10798,https://i.ytimg.com/vi/qpkqmVo3QiE/default.jpg,False,False
38,84828,24pTQSQSBHE,[PREVIEW] BTS (방탄소년단) ‘2022 SEASON’S GREETINGS' SPOT (Star Turned Villain),2021-10-31T15:00:06Z,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,10,2021-11-01T00:00:00Z,방탄소년단|BTS|BANGTAN|HIPHOP|알엠|RM|슈가|SUGA|제이홉|jhope|지민|JIMIN|정국|JUNGKOOK|JIN,5117742,1502097,1851,68362,https://i.ytimg.com/vi/24pTQSQSBHE/default.jpg,False,False
39,84829,GREbguTTzlM,മാസ്ക് വന്നതിൽ പിന്നെ സ്പ്രേയുടെ മണം പോലും അറിയാതെ ആയി #shorts #youtubeshorts #viral #comedy #funny,2021-10-29T08:44:56Z,UCXvHY-Hc_DvkPQVpGiHNYGQ,Taste Factory by Kerala Cousins,24,2021-11-01T00:00:00Z,Shorts|YouTube shorts|funny|comedy|viral|Mallu comedy|Malayalam|reels|most funny,1599650,72711,4023,140,https://i.ytimg.com/vi/GREbguTTzlM/default.jpg,False,False
40,84830,VTc5ETPL-Ao,Paytm Spoof 🙏 ~ Fake Payment ~ A story based on True events ~ Dushyant Kukreja #shorts,2021-10-30T11:30:11Z,UCo6y9hnRawAqtyWhRhblXqg,Dushyant kukreja,24,2021-11-01T00:00:00Z,paytm|payment|paytm spoof|fraud paytm|paytm fraud payments|paytm speaker|paytm frauds|frauds|online frauds|online scams|apps|online fake apps|spoof|dushyang kukreja|dushyant kukreja shorts,7444548,484014,15837,1615,https://i.ytimg.com/vi/VTc5ETPL-Ao/default.jpg,False,False
41,84831,mR_sWK7xrUk,Upgrading Into The STRONGEST KID In GTA 5!!,2021-10-30T06:34:51Z,UCvo_3BJWd8DRD0c5cnYmBGw,TheRealDude ,20,2021-11-01T00:00:00Z,gta|gta 5|funny gta 5 gameplay|grand theft auto|grand theft auto 5|funny gta gameplay|funny gta 5 online|funny gta 5 moments|grand theft auto v|gta 5 mods|gta 5 mod|spiderman|gta spiderman|evolving spider man|spiderman mod|jumping over gta 5 map|jumping over gta 5|therealdude|gta strongest man|gta 5 becoming the strongest man|gta upgrading|gta max strength|strongest kid|strongest kid in gta 5|gta strong kid|therealdude strongest man,1027592,25794,2136,242,https://i.ytimg.com/vi/mR_sWK7xrUk/default.jpg,False,False
42,84832,YsdefkLLTFg,Psycho Villa II EP8 II Annan Thankachi II Comedy Series II,2021-10-31T07:03:21Z,UCkXdMeaGTGXQlOQybcATujA,IM4U,22,2021-11-01T00:00:00Z,im4u|media|malayalam|anuraj and preena|malayalam web series|short films|malayalam latest|10c|anuraj rajan|preena anuraj|psycho villa|comedy|iamforyou|sheethal elzha|sangeeth jain|funny|webseries|film|trending|sketch|vine|flowerstv|college comedy|student comedy|nanban,380060,28675,772,1146,https://i.ytimg.com/vi/YsdefkLLTFg/default.jpg,False,False
43,84833,a0QCTcGTWFs,I Got Roasted On My Birthday 🔥,2021-10-31T17:09:02Z,UC027uEect8BXPFQEgQHYZiQ,Mohit Chhikara,24,2021-11-01T00:00:00Z,birthday|birthday surprise|mohit chhikara|mohit birthday|mohit birthday vlog|mohit|mohit chhikara vlog|mohit vlogs|mohit videos|mohit video|harsh|harsh beniwal|harsh videos|purav jha|purav|meghna|akriti|birthday vlog|birthday roast|roasted on my birthday|mohit chhikara roast|mohit roast|mohit chhikara birthday|birthday speech,490518,77529,614,3288,https://i.ytimg.com/vi/a0QCTcGTWFs/default.jpg,False,False
44,84834,KMVrLWWLnpA,"HOWZAT MATCH REPORT: भारत के हार के सिलसिले का जिम्मेदार कौन, किसकी होगी जवाबदेही | IND VS NZ |",2021-10-31T18:56:05Z,UCVXCo0W9pk2dDkEBNLhTt7A,Sports Tak,17,2021-11-01T00:00:00Z,sports tak|sportstak|sports|sports events|cricket|videos|interviews|Sports News|Cricket News|Sports Update|Cricket Update|t20 world cup|ind vs nz|india vs new zealand|team india lost|new zealand beat india|new zealand won by 8 wickets|ind vs nz t20 world cup|virat kohli|rohit sharma|ishan kishan|jasprt bumrah|kane williamson|devon conway|trent boult|india vs new zealand highlights|rohit sharma wicket|rohit sharma batting|virat wicket,1127667,37212,2482,5557,https://i.ytimg.com/vi/KMVrLWWLnpA/default.jpg,False,False
